,genre,subset,train_accuracy,test_accuracy,train_weighted_f1,train_weighted_precision,train_weighted_recall,test_weighted_f1,test_weighted_precision,test_weighted_recall,classifier,representation,segmentation
28,responsory,full,0.9949207639171068,0.8297771455666193,0.9949208486441227,0.9949237429536973,0.9949207639171068,0.8283736645694353,0.8331525698264712,0.8297771455666193,linear_svc,interval-dependent,4-mer
29,responsory,full,1.0,0.8406827880512091,1.0,1.0,1.0,0.8383933532135326,0.8415677234680284,0.8406827880512091,linear_svc,interval-dependent,5-mer
30,responsory,full,0.9979683055668428,0.8259838786154575,0.9979686058127941,0.997970798725294,0.9979683055668428,0.8232923908576579,0.8288445996444845,0.8259838786154575,linear_svc,interval-dependent,6-mer
31,responsory,full,0.9894351889475823,0.8051209103840683,0.9894437536083669,0.9895701615162649,0.9894351889475823,0.8018567090012765,0.8050348711430219,0.8051209103840683,linear_svc,interval-dependent,7-mer
32,responsory,full,0.9628199918732223,0.7743006164058795,0.9630321699670126,0.9651177098935024,0.9628199918732223,0.7699625678943205,0.7804236622662208,0.7743006164058795,linear_svc,interval-dependent,8-mer
33,responsory,full,0.9303128809427063,0.7629208155523945,0.9309889132504445,0.9371609718664824,0.9303128809427063,0.7604482031618554,0.7774172913074492,0.7629208155523945,linear_svc,interval-dependent,9-mer
34,responsory,full,0.8862251117431938,0.7202465623518255,0.8872687531045008,0.9011359487441566,0.8862251117431938,0.7163256147192631,0.7415997367315849,0.7202465623518255,linear_svc,interval-dependent,10-mer
35,responsory,full,0.8900853311661926,0.6984352773826458,0.8930244554580667,0.9111027541750659,0.8900853311661926,0.6980415880801488,0.7334941560740273,0.6984352773826458,linear_svc,interval-dependent,11-mer
36,responsory,full,0.8671271840715157,0.6690374585111427,0.8700336634289789,0.8938604743962096,0.8671271840715157,0.6713759792703435,0.7218160350109175,0.6690374585111427,linear_svc,interval-dependent,12-mer
37,responsory,full,0.8520926452661519,0.6552868658131816,0.8561696692220221,0.8840390658055497,0.8520926452661519,0.6559770715881748,0.7199232710563658,0.6552868658131816,linear_svc,interval-dependent,13-mer
38,responsory,full,0.8464039008533116,0.620199146514936,0.8491951393776497,0.8749903979240309,0.8464039008533116,0.6223465632205032,0.697690277822459,0.620199146514936,linear_svc,interval-dependent,14-mer
39,responsory,full,0.8488419341731004,0.5964912280701754,0.8539753632957836,0.8863657510829965,0.8488419341731004,0.5985704882305176,0.6925409661705566,0.5964912280701754,linear_svc,interval-dependent,15-mer
40,responsory,full,0.8429500203169443,0.568515884305358,0.848306992434244,0.8852507032556063,0.8429500203169443,0.5707897468215496,0.6672428810585691,0.568515884305358,linear_svc,interval-dependent,16-mer
41,responsory,full,0.9971556277935798,0.6851588430535799,0.9971556244510719,0.9971592045700878,0.9971556277935798,0.6773679142707505,0.6791155536898831,0.6851588430535799,linear_svc,interval-dependent,poisson-3
42,responsory,full,0.9831369362047948,0.6586059743954481,0.9831273063260801,0.9832251214968422,0.9831369362047948,0.6461946732631179,0.6594220621430108,0.6586059743954481,linear_svc,interval-dependent,poisson-5
43,responsory,full,0.9648516863063795,0.5794215267899478,0.964702108253394,0.9658377592544116,0.9648516863063795,0.559840009072241,0.5566067251967026,0.5794215267899478,linear_svc,interval-dependent,poisson-7
44,responsory,full,0.9288906948394962,0.7918444760550024,0.9285252492516323,0.929778709429608,0.9288906948394962,0.7888009306964157,0.7908602024620158,0.7918444760550024,linear_svc,interval-independent,neumes
45,responsory,full,0.9786672084518488,0.8530109056424846,0.9786333882744713,0.978806274900381,0.9786672084518488,0.8508293593004752,0.8531976029786252,0.8530109056424846,linear_svc,interval-independent,syllables
46,responsory,full,0.9926859000406338,0.8596491228070176,0.9926858446003451,0.9926932034076926,0.9926859000406338,0.8586012026703582,0.8604956074703469,0.8596491228070176,linear_svc,interval-independent,words
47,responsory,full,0.20824867939861844,0.2119487908961593,0.07178573949338621,0.04336751247126857,0.20824867939861844,0.07413232357635618,0.04492228996234387,0.2119487908961593,linear_svc,interval-independent,1-mer
48,responsory,full,0.4266558309630232,0.4182076813655761,0.3802428775818381,0.4007051927566293,0.4266558309630232,0.37427269234366556,0.3910278920821645,0.4182076813655761,linear_svc,interval-independent,2-mer
49,responsory,full,0.7098740349451442,0.6605026078710289,0.7051507237693451,0.7103716426671717,0.7098740349451442,0.6554989814106568,0.6618441476552066,0.6605026078710289,linear_svc,interval-independent,3-mer
50,responsory,full,0.8697683868346201,0.7534376481744903,0.8681395665233148,0.8718727756374278,0.8697683868346201,0.7485597025445273,0.7572803509336651,0.7534376481744903,linear_svc,interval-independent,4-mer
51,responsory,full,0.9721657862657457,0.8108108108108109,0.9721641111788221,0.9723019145053304,0.9721657862657457,0.807358682828991,0.8112667522255366,0.8108108108108109,linear_svc,interval-independent,5-mer
52,responsory,full,0.9951239333604226,0.8212422949265055,0.9951221739629638,0.9951270918934685,0.9951239333604226,0.8175153948122326,0.8237410012867981,0.8212422949265055,linear_svc,interval-independent,6-mer
53,responsory,full,0.9991873222267371,0.8027501185395922,0.9991874488306709,0.9991893584461021,0.9991873222267371,0.7999205003140664,0.8024370877719618,0.8027501185395922,linear_svc,interval-independent,7-mer
54,responsory,full,0.9892320195042665,0.7852062588904695,0.989248460278386,0.9893682721835717,0.9892320195042665,0.7806617356381531,0.7849595581333705,0.7852062588904695,linear_svc,interval-independent,8-mer
55,responsory,full,0.9532710280373832,0.7719298245614035,0.953364774881009,0.9550096501736115,0.9532710280373832,0.7683734295350786,0.7829292167752225,0.7719298245614035,linear_svc,interval-independent,9-mer
56,responsory,full,0.9368143031288094,0.7344713134186819,0.937777698879729,0.9438456521519825,0.9368143031288094,0.7298636630497007,0.7486588974573687,0.7344713134186819,linear_svc,interval-independent,10-mer
57,responsory,full,0.8900853311661926,0.6823138928402086,0.8907756946279279,0.9063874308785168,0.8900853311661926,0.6759501450788271,0.7126612526773053,0.6823138928402086,linear_svc,interval-independent,11-mer
58,responsory,full,0.8860219422998781,0.6842105263157895,0.8891613392131215,0.9095397602766768,0.8860219422998781,0.6875216513997787,0.7314165553722727,0.6842105263157895,linear_svc,interval-independent,12-mer
59,responsory,full,0.8561560341324664,0.665244191559981,0.8600918452308801,0.8877086856491384,0.8561560341324664,0.6668296666672188,0.7253187056588609,0.665244191559981,linear_svc,interval-independent,13-mer
60,responsory,full,0.8551401869158879,0.6448553816974869,0.85870859419048,0.8834796477164822,0.8551401869158879,0.6479555065401691,0.7095451898776675,0.6448553816974869,linear_svc,interval-independent,14-mer
61,responsory,full,0.8518894758228363,0.611190137505927,0.8572332246714806,0.8895281198852835,0.8518894758228363,0.6136712025341924,0.7020398381189413,0.611190137505927,linear_svc,interval-independent,15-mer
62,responsory,full,0.8384802925639984,0.5817923186344239,0.8430167498389594,0.8762961831315592,0.8384802925639984,0.5826672851228125,0.6838627960260413,0.5817923186344239,linear_svc,interval-independent,16-mer
63,responsory,full,0.9811052417716375,0.6050260787102892,0.981097585416565,0.9811964225957998,0.9811052417716375,0.5942187871790581,0.5959738612788221,0.6050260787102892,linear_svc,interval-independent,poisson-3
64,responsory,full,0.9575375863470134,0.6311047889995258,0.9573217813398273,0.9584588894564938,0.9575375863470134,0.6139025401895921,0.63067668577547,0.6311047889995258,linear_svc,interval-independent,poisson-5
65,responsory,full,0.9802925639983746,0.561877667140825,0.9802696682863431,0.9805473716225486,0.9802925639983746,0.5453783968090237,0.5514270931591807,0.561877667140825,linear_svc,interval-independent,poisson-7
66,responsory,full,0.701950426655831,0.6277856804172594,0.6945803396588075,0.7101935110984043,0.701950426655831,0.6162750887935556,0.6234289544035877,0.6277856804172594,linear_svc,contour-dependent,neumes
67,responsory,full,0.9705404307192198,0.7942152678994784,0.9705064759916138,0.9707313192691568,0.9705404307192198,0.792637147091701,0.7964937253288474,0.7942152678994784,linear_svc,contour-dependent,syllables
68,responsory,full,0.982933766761479,0.8193456614509246,0.9829306974948461,0.9830278845537186,0.982933766761479,0.817902966782368,0.8244570533013021,0.8193456614509246,linear_svc,contour-dependent,words
69,responsory,full,0.27265339292970336,0.27358937885253676,0.2018324090112762,0.17633957353587026,0.27265339292970336,0.20008440574009628,0.17155449845183451,0.27358937885253676,linear_svc,contour-dependent,1-mer
70,responsory,full,0.31044290938642827,0.3058321479374111,0.260474385207604,0.2789843770073743,0.31044290938642827,0.2575284601823091,0.3042308066258266,0.3058321479374111,linear_svc,contour-dependent,2-mer
71,responsory,full,0.4069483949613978,0.3935514461830251,0.378705655021901,0.3858072233036577,0.4069483949613978,0.36769232050491985,0.3828260667117416,0.3935514461830251,linear_svc,contour-dependent,3-mer
72,responsory,full,0.5333197887037789,0.4864864864864865,0.518693124491211,0.51794478545593,0.5333197887037789,0.4742082276707853,0.4904377609154515,0.4864864864864865,linear_svc,contour-dependent,4-mer
73,responsory,full,0.6578626574563186,0.5324798482693219,0.6537734785618159,0.661396665248819,0.6578626574563186,0.5236222192010049,0.5223570245587321,0.5324798482693219,linear_svc,contour-dependent,5-mer
74,responsory,full,0.73669240146282,0.5964912280701754,0.7274939407674496,0.7550589996706841,0.73669240146282,0.5802121748337251,0.6080454810197947,0.5964912280701754,linear_svc,contour-dependent,6-mer
75,responsory,full,0.926046322633076,0.6638217164532954,0.9260857640114125,0.9275297114273264,0.926046322633076,0.6564700851114238,0.6656856537007964,0.6638217164532954,linear_svc,contour-dependent,7-mer
76,responsory,full,0.9855749695245835,0.6737790422000949,0.9855735202788828,0.9857515215629848,0.9855749695245835,0.6664761980742646,0.6818199565345137,0.6737790422000949,linear_svc,contour-dependent,8-mer
77,responsory,full,0.9989841527834213,0.6917970602181128,0.9989845788964234,0.9989875702946641,0.9989841527834213,0.6875250358704796,0.6969058703650082,0.6917970602181128,linear_svc,contour-dependent,9-mer
78,responsory,full,0.9640390085331166,0.6846846846846847,0.9637489747734724,0.9652185950417467,0.9640390085331166,0.6725788014124978,0.6984999376699733,0.6846846846846847,linear_svc,contour-dependent,10-mer
79,responsory,full,0.9780577001219016,0.6609767662399242,0.9780476875588969,0.9787192888980965,0.9780577001219016,0.6531561584350598,0.6654718447880267,0.6609767662399242,linear_svc,contour-dependent,11-mer
80,responsory,full,0.9530678585940675,0.6548127074442864,0.9531746572362043,0.9556295034745709,0.9530678585940675,0.6503342430176977,0.671702991153971,0.6548127074442864,linear_svc,contour-dependent,12-mer
81,responsory,full,0.9272653392929704,0.626837363679469,0.9286628984683448,0.9359288988523123,0.9272653392929704,0.6270263156126448,0.6508808442068738,0.626837363679469,linear_svc,contour-dependent,13-mer
82,responsory,full,0.8829744006501422,0.6325272641062115,0.8840398803542406,0.8977156033708202,0.8829744006501422,0.6279864735515477,0.6739714731335966,0.6325272641062115,linear_svc,contour-dependent,14-mer
83,responsory,full,0.8301503453880537,0.6050260787102892,0.8276897935927995,0.8600973236062981,0.8301503453880537,0.5937584248042509,0.6763731016337546,0.6050260787102892,linear_svc,contour-dependent,15-mer
84,responsory,full,0.8628606257618854,0.6017069701280228,0.8655553438733755,0.8878335594690466,0.8628606257618854,0.6007581197835598,0.6600814388363337,0.6017069701280228,linear_svc,contour-dependent,16-mer
85,responsory,full,0.6391710686712718,0.3712660028449502,0.6284065514409203,0.6709828824630742,0.6391710686712718,0.35158443541706963,0.3672998132858592,0.3712660028449502,linear_svc,contour-dependent,poisson-3
86,responsory,full,0.9278748476229175,0.422475106685633,0.9279347238053872,0.9300325949719518,0.9278748476229175,0.40436935535750845,0.403942268948948,0.422475106685633,linear_svc,contour-dependent,poisson-5
87,responsory,full,0.9282811865095489,0.43764817449027976,0.9279439153065706,0.9320614493263204,0.9282811865095489,0.4122758878129355,0.40794169720818224,0.43764817449027976,linear_svc,contour-dependent,poisson-7
88,responsory,full,0.5786265745631857,0.5343764817449028,0.5641258295583216,0.5961036740377783,0.5786265745631857,0.5178818287637873,0.5320665752265772,0.5343764817449028,linear_svc,contour-independent,neumes
89,responsory,full,0.912027631044291,0.7761972498814604,0.9115674667554778,0.9134937847381193,0.912027631044291,0.7744345994815559,0.7796136542043575,0.7761972498814604,linear_svc,contour-independent,syllables
90,responsory,full,0.9717594473791141,0.8027501185395922,0.9717245167095658,0.9719358751611692,0.9717594473791141,0.8010010840646555,0.8071374051494138,0.8027501185395922,linear_svc,contour-independent,words
91,responsory,full,0.20824867939861844,0.2119487908961593,0.07178573949338621,0.04336751247126857,0.20824867939861844,0.07413232357635618,0.04492228996234387,0.2119487908961593,linear_svc,contour-independent,1-mer
92,responsory,full,0.23730190979276716,0.2451398767188241,0.1683134304342791,0.1645052957211475,0.23730190979276716,0.17498159850413206,0.18386145458737155,0.2451398767188241,linear_svc,contour-independent,2-mer
93,responsory,full,0.2761072734660707,0.2550972024656235,0.2385408573538778,0.2695216483529904,0.2761072734660707,0.2228753269225215,0.23954332408836784,0.2550972024656235,linear_svc,contour-independent,3-mer
94,responsory,full,0.38073953677366923,0.35514461830251304,0.35811429069793455,0.36998181164494914,0.38073953677366923,0.3349803654634102,0.3418837946845441,0.35514461830251304,linear_svc,contour-independent,4-mer
95,responsory,full,0.4727752945956928,0.4352773826458037,0.45687006329501934,0.4626321454948214,0.4727752945956928,0.4205200309934568,0.42725454473288144,0.4352773826458037,linear_svc,contour-independent,5-mer
96,responsory,full,0.6135717188134905,0.5187292555713608,0.60500279093118,0.6212907958572376,0.6135717188134905,0.5069982073162672,0.5173217721262194,0.5187292555713608,linear_svc,contour-independent,6-mer
97,responsory,full,0.695245835026412,0.5642484589853011,0.6812573974964704,0.7195069664109282,0.695245835026412,0.5481487774085527,0.5800475852593271,0.5642484589853011,linear_svc,contour-independent,7-mer
98,responsory,full,0.8618447785453068,0.6126126126126126,0.8600182991252217,0.8700929174027555,0.8618447785453068,0.5964349732989492,0.6246052717787066,0.6126126126126126,linear_svc,contour-independent,8-mer
99,responsory,full,0.9739943112555871,0.6434329065908013,0.9740086554369575,0.9744917821676204,0.9739943112555871,0.6337622461616728,0.6539942088059876,0.6434329065908013,linear_svc,contour-independent,9-mer
100,responsory,full,0.9561154002438034,0.6614509246088194,0.9557542809898345,0.9577431662410766,0.9561154002438034,0.6499961414847092,0.6851520032889077,0.6614509246088194,linear_svc,contour-independent,10-mer
