id,words,syllables,neumes,1-mer,2-mer,3-mer,4-mer,5-mer,6-mer,7-mer,8-mer,9-mer,10-mer,11-mer,12-mer,13-mer,14-mer,15-mer,16-mer,poisson-3,poisson-5,poisson-7
chant_084717,gfef ghg j klkhkkk ll k k lmlkjklk hghh fh hee,g f e f gh g j k l kh k k k l l k k lml kj klk h gh h f h h e e,g f e f gh g j k l kh k k k l l k k lm l kj klk h gh h f h h e e,g f e f g h g j k l k h k k k l l k k l m l k j k l k h g h h f h h e e,gf ef gh gj kl kh kk kl lk kl ml kj kl kh gh hf hh ee,gfe fgh gjk lkh kkk llk klm lkj klk hgh hfh hee,gfef ghgj klkh kkkl lkkl mlkj klkh ghhf hhee,gfefg hgjkl khkkk llkkl mlkjk lkhgh hfhhe e,gfefgh gjklkh kkkllk klmlkj klkhgh hfhhee,gfefghg jklkhkk kllkklm lkjklkh ghhfhhe e,gfefghgj klkhkkkl lkklmlkj klkhghhf hhee,gfefghgjk lkhkkkllk klmlkjklk hghhfhhee,gfefghgjkl khkkkllkkl mlkjklkhgh hfhhee,gfefghgjklk hkkkllkklml kjklkhghhfh hee,gfefghgjklkh kkkllkklmlkj klkhghhfhhee,gfefghgjklkhk kkllkklmlkjkl khghhfhhee,gfefghgjklkhkk kllkklmlkjklkh ghhfhhee,gfefghgjklkhkkk llkklmlkjklkhgh hfhhee,gfefghgjklkhkkkl lkklmlkjklkhghhf hhee,gfef g hg jklk h kkk llk klml kjklk h gh hfh hee,gfef ghg jklkhkk kll kklmlkjk lkhgh hfhhee,gfefghg jklkhk kkllk klmlkj klkhg hhfh hee
chant_088050,dfef gedc dee g ghgf ghh gfg gfee fd e fdc dfee fed ffghggfg ghee hghjge,df ef g edc de e g g h g f gh h gf g gf e e f d e f dc df e e fe d f f gh g gf g gh e e h g h j g e,df ef g edc de e g g h g f gh h gf g gf e e f d e f dc df e e fe d f f gh g gf g gh e e h g h j g e,d f e f g e d c d e e g g h g f g h h g f g g f e e f d e f d c d f e e f e d f f g h g g f g g h e e h g h j g e,df ef ge dc de eg gh gf gh hg fg gf ee fd ef dc df ee fe df fg hg gf gg he eh gh jg e,dfe fge dcd eeg ghg fgh hgf ggf eef def dcd fee fed ffg hgg fgg hee hgh jge,dfef gedc deeg ghgf ghhg fggf eefd efdc dfee fedf fghg gfgg heeh ghjg e,dfefg edcde egghg fghhg fggfe efdef dcdfe efedf fghgg fgghe ehghj ge,dfefge dcdeeg ghgfgh hgfggf eefdef dcdfee fedffg hggfgg heehgh jge,dfefged cdeeggh gfghhgf ggfeefd efdcdfe efedffg hggfggh eehghjg e,dfefgedc deegghgf ghhgfggf eefdefdc dfeefedf fghggfgg heehghjg e,dfefgedcd eegghgfgh hgfggfeef defdcdfee fedffghgg fggheehgh jge,dfefgedcde egghgfghhg fggfeefdef dcdfeefedf fghggfgghe ehghjge,dfefgedcdee gghgfghhgfg gfeefdefdcd feefedffghg gfggheehghj ge,dfefgedcdeeg ghgfghhgfggf eefdefdcdfee fedffghggfgg heehghjge,dfefgedcdeegg hgfghhgfggfee fdefdcdfeefed ffghggfggheeh ghjge,dfefgedcdeeggh gfghhgfggfeefd efdcdfeefedffg hggfggheehghjg e,dfefgedcdeegghg fghhgfggfeefdef dcdfeefedffghgg fggheehghjge,dfefgedcdeegghgf ghhgfggfeefdefdc dfeefedffghggfgg heehghjge,df efge dc de eggh gf ghh gfggfeef defd c df ee fedff g hgg fgg h ee h ghj ge,dfefgedc deeg ghgfgh hgfggfee fdefdc dfeefed ffghggf ggh eeh ghjge,dfefg edcdeegg hgfghhgfgg feefdef dcdfeef edffghggfgg heehghjge
chant_089520,gfEe f ghhg gg hggd fghfedef d d fgg ggghg hhjkhjh gghjh hge fggg kkjkhg,gfE e f gh h g g g h g gd fgh fe def d d fg g g g g h g h hjkh jh g g hj h hg e fg g g k k j k h g,gfE e f gh h g g g h g gd fgh fe def d d fg g g g g h g h hjkh jh g g hj h hg e fg g g k k j k h g,g f E e f g h h g g g h g g d f g h f e d e f d d f g g g g g h g h h j k h j h g g h j h h g e f g g g k k j k h g,gf Ee fg hh gg gh gg df gh fe de fd df gg gg gh gh hj kh jh gg hj hh ge fg gg kk jk hg,gfE efg hhg ggh ggd fgh fed efd dfg ggg ghg hhj khj hgg hjh hge fgg gkk jkh g,gfEe fghh gggh ggdf ghfe defd dfgg gggh ghhj khjh gghj hhge fggg kkjk hg,gfEef ghhgg ghggd fghfe defdd fgggg ghghh jkhjh gghjh hgefg ggkkj khg,gfEefg hhgggh ggdfgh fedefd dfgggg ghghhj khjhgg hjhhge fgggkk jkhg,gfEefgh hggghgg dfghfed efddfgg ggghghh jkhjhgg hjhhgef gggkkjk hg,gfEefghh ggghggdf ghfedefd dfgggggh ghhjkhjh gghjhhge fgggkkjk hg,gfEefghhg gghggdfgh fedefddfg gggghghhj khjhgghjh hgefgggkk jkhg,gfEefghhgg ghggdfghfe defddfgggg ghghhjkhjh gghjhhgefg ggkkjkhg,gfEefghhggg hggdfghfede fddfggggghg hhjkhjhgghj hhgefgggkkj khg,gfEefghhgggh ggdfghfedefd dfggggghghhj khjhgghjhhge fgggkkjkhg,gfEefghhggghg gdfghfedefddf ggggghghhjkhj hgghjhhgefggg kkjkhg,gfEefghhggghgg dfghfedefddfgg ggghghhjkhjhgg hjhhgefgggkkjk hg,gfEefghhggghggd fghfedefddfgggg ghghhjkhjhgghjh hgefgggkkjkhg,gfEefghhggghggdf ghfedefddfgggggh ghhjkhjhgghjhhge fgggkkjkhg,g fE ef ghh ggg h ggd fghfe defddf gg g gghgh hj khjh ggh jh hge fggg kk jkh g,gfEef ghhgg ghggdf ghfede fddfgg gggh ghhj k hjhgghj hhgefgggk kjkhg,gfEef ghhggghgg dfghfe defddfggg gghghhjkhj hgghj hh gefgggk kjkhg
chant_091804,ffedc dfd efgeD fe gf ghg fedfd d cd fe fgfe dcdd hhhgeff,f fe dc df d ef g eD f e g f gh g fe dfd d c d f e f g fe d cd d h h hg ef f,f fe dc df d ef g eD f e g f gh g fe dfd d c d f e f g fe d cd d h h hg ef f,f f e d c d f d e f g e D f e g f g h g f e d f d d c d f e f g f e d c d d h h h g e f f,ff ed cd fd ef ge Df eg fg hg fe df dd cd fe fg fe dc dd hh hg ef f,ffe dcd fde fge Dfe gfg hgf edf ddc dfe fgf edc ddh hhg eff,ffed cdfd efge Dfeg fghg fedf ddcd fefg fedc ddhh hgef f,ffedc dfdef geDfe gfghg fedfd dcdfe fgfed cddhh hgeff,ffedcd fdefge Dfegfg hgfedf ddcdfe fgfedc ddhhhg eff,ffedcdf defgeDf egfghgf edfddcd fefgfed cddhhhg eff,ffedcdfd efgeDfeg fghgfedf ddcdfefg fedcddhh hgeff,ffedcdfde fgeDfegfg hgfedfddc dfefgfedc ddhhhgeff,ffedcdfdef geDfegfghg fedfddcdfe fgfedcddhh hgeff,ffedcdfdefg eDfegfghgfe dfddcdfefgf edcddhhhgef f,ffedcdfdefge Dfegfghgfedf ddcdfefgfedc ddhhhgeff,ffedcdfdefgeD fegfghgfedfdd cdfefgfedcddh hhgeff,ffedcdfdefgeDf egfghgfedfddcd fefgfedcddhhhg eff,ffedcdfdefgeDfe gfghgfedfddcdfe fgfedcddhhhgeff,ffedcdfdefgeDfeg fghgfedfddcdfefg fedcddhhhgeff,ffe dc d fd ef ge Dfe gfg hgfe dfd dcdf efg fedcd dhhh geff,ffedcdf de fgeD fegf ghgf edfddcdf ef gfedcd dhhhg eff,ffed cdfdefg eDfegfghgfe dfddcdfefgfe dcddhh hgeff
chant_092418,fhghf ghgfe df fefdcc fghghg fe dffefdc ffggFf hhfghgf,f hg h f gh g fe df fef dc c fghg h g fe df fef d c f fg gF f h h f gh g f,f hg h f gh g fe df fef dc c fg hg h g fe df fef d c f fg gF f h h f gh g f,f h g h f g h g f e d f f e f d c c f g h g h g f e d f f e f d c f f g g F f h h f g h g f,fh gh fg hg fe df fe fd cc fg hg hg fe df fe fd cf fg gF fh hf gh gf,fhg hfg hgf edf fef dcc fgh ghg fed ffe fdc ffg gFf hhf ghg f,fhgh fghg fedf fefd ccfg hghg fedf fefd cffg gFfh hfgh gf,fhghf ghgfe dffef dccfg hghgf edffe fdcff ggFfh hfghg f,fhghfg hgfedf fefdcc fghghg fedffe fdcffg gFfhhf ghgf,fhghfgh gfedffe fdccfgh ghgfedf fefdcff ggFfhhf ghgf,fhghfghg fedffefd ccfghghg fedffefd cffggFfh hfghgf,fhghfghgf edffefdcc fghghgfed ffefdcffg gFfhhfghg f,fhghfghgfe dffefdccfg hghgfedffe fdcffggFfh hfghgf,fhghfghgfed ffefdccfghg hgfedffefdc ffggFfhhfgh gf,fhghfghgfedf fefdccfghghg fedffefdcffg gFfhhfghgf,fhghfghgfedff efdccfghghgfe dffefdcffggFf hhfghgf,fhghfghgfedffe fdccfghghgfedf fefdcffggFfhhf ghgf,fhghfghgfedffef dccfghghgfedffe fdcffggFfhhfghg f,fhghfghgfedffefd ccfghghgfedffefd cffggFfhhfghgf,fhghf ghgf ed ffefd ccfg hghgf edf fefdcff ggFfh hfghg f,fhgh fghgfed ffefdccf ghghgfedf fefd cffggFfhhfgh gf,fhghf ghgfedf fefdc cfgh ghgfedff efdcf fggFf h hfgh gf
chant_092764,acd dfdd fdcddd d efggf ghfe dd dcA cDd dcdff ef gfe dfdcdd ffffcdd,a cd dfd d fd cd d d d ef g gf gh fe d d d cA cD d d c df f e f g fe d fd cd d f f f f cd d,a cd dfd d fd cd d d d ef g gf gh fe d d d cA cD d d c df f e f g fe d fd cd d f f f f cd d,a c d d f d d f d c d d d d e f g g f g h f e d d d c A c D d d c d f f e f g f e d f d c d d f f f f c d d,ac dd fd df dc dd dd ef gg fg hf ed dd cA cD dd cd ff ef gf ed fd cd df ff fc dd,acd dfd dfd cdd dde fgg fgh fed ddc AcD ddc dff efg fed fdc ddf fff cdd,acdd fddf dcdd ddef ggfg hfed ddcA cDdd cdff efgf edfd cddf fffc dd,acddf ddfdc dddde fggfg hfedd dcAcD ddcdf fefgf edfdc ddfff fcdd,acddfd dfdcdd ddefgg fghfed ddcAcD ddcdff efgfed fdcddf fffcdd,acddfdd fdcdddd efggfgh fedddcA cDddcdf fefgfed fdcddff ffcdd,acddfddf dcddddef ggfghfed ddcAcDdd cdffefgf edfdcddf fffcdd,acddfddfd cddddefgg fghfedddc AcDddcdff efgfedfdc ddffffcdd,acddfddfdc ddddefggfg hfedddcAcD ddcdffefgf edfdcddfff fcdd,acddfddfdcd dddefggfghf edddcAcDddc dffefgfedfd cddffffcdd,acddfddfdcdd ddefggfghfed ddcAcDddcdff efgfedfdcddf fffcdd,acddfddfdcddd defggfghfeddd cAcDddcdffefg fedfdcddffffc dd,acddfddfdcdddd efggfghfedddcA cDddcdffefgfed fdcddffffcdd,acddfddfdcdddde fggfghfedddcAcD ddcdffefgfedfdc ddffffcdd,acddfddfdcddddef ggfghfedddcAcDdd cdffefgfedfdcddf fffcdd,a cd df ddf dcd d dde fggfg h fedd dcA cDd d cd ffefg fedf dcddf fffc dd,acddfddf dc ddddef ggfghf edddc AcDddc dffe fgfed fdc ddffffc dd,acddfd dfdcdddde fggfghfe dddcAcDd dcdffef gfedfdcddff ffcdd
chant_093723,g gFcddhjh hgfe fgfed ddc fgfghh hjklkJhjh hgf efg fe dd dec d efghed f d dhhjh hjkjhgg gjlj kk h g kjkj hg hghg hk kh h kj kj h j hghgklj kj hghh h hjh geC gjkj h hllh g k jkjhg gghg efghgf fedc dfedd hhgfghg,g gF c d dhj h h gf e f g fe d d dc f g fgh h hjklkJ hjh h gf ef g fe d d de c d e f gh ed f d dhhj h hjkj hg g gj lj kk h g k j k j hg h g h g h k k h h k j k j h j h g hg kl j kj h gh h h hjh g eC g j kj h hll h g k j kj h g g ghg e f g h g f fe dc d fe d d h h g f gh g,g gF c d dhj h h gf e f g fe d d dc f g fgh h hjklkJ hjh h gf ef g fe d d de c d e f gh ed f d dh hj h hjkj hg g gj lj k k h g k j k j hg h g h g h k k h h k j k j h j h g hg kl j kj h gh h h hjh g eC g j kj h hl l h g k j kj h g g ghg e f g h g f fe dc d fe d d h h g f gh g,g g F c d d h j h h g f e f g f e d d d c f g f g h h h j k l k J h j h h g f e f g f e d d d e c d e f g h e d f d d h h j h h j k j h g g g j l j k k h g k j k j h g h g h g h k k h h k j k j h j h g h g k l j k j h g h h h h j h g e C g j k j h h l l h g k j k j h g g g h g e f g h g f f e d c d f e d d h h g f g h g,gg Fc dd hj hh gf ef gf ed dd cf gf gh hh jk lk Jh jh hg fe fg fe dd de cd ef gh ed fd dh hj hh jk jh gg gj lj kk hg kj kj hg hg hg hk kh hk jk jh jh gh gk lj kj hg hh hh jh ge Cg jk jh hl lh gk jk jh gg gh ge fg hg ff ed cd fe dd hh gf gh g,ggF cdd hjh hgf efg fed ddc fgf ghh hjk lkJ hjh hgf efg fed dde cde fgh edf ddh hjh hjk jhg ggj ljk khg kjk jhg hgh ghk khh kjk jhj hgh gkl jkj hgh hhh jhg eCg jkj hhl lhg kjk jhg ggh gef ghg ffe dcd fed dhh gfg hg,ggFc ddhj hhgf efgf eddd cfgf ghhh jklk Jhjh hgfe fgfe ddde cdef ghed fddh hjhh jkjh gggj ljkk hgkj kjhg hghg hkkh hkjk jhjh ghgk ljkj hghh hhjh geCg jkjh hllh gkjk jhgg ghge fghg ffed cdfe ddhh gfgh g,ggFcd dhjhh gfefg feddd cfgfg hhhjk lkJhj hhgfe fgfed ddecd efghe dfddh hjhhj kjhgg gjljk khgkj kjhgh ghghk khhkj kjhjh ghgkl jkjhg hhhhj hgeCg jkjhh llhgk jkjhg gghge fghgf fedcd feddh hgfgh g,ggFcdd hjhhgf efgfed ddcfgf ghhhjk lkJhjh hgfefg feddde cdefgh edfddh hjhhjk jhgggj ljkkhg kjkjhg hghghk khhkjk jhjhgh gkljkj hghhhh jhgeCg jkjhhl lhgkjk jhgggh gefghg ffedcd feddhh gfghg,ggFcddh jhhgfef gfedddc fgfghhh jklkJhj hhgfefg fedddec defghed fddhhjh hjkjhgg gjljkkh gkjkjhg hghghkk hhkjkjh jhghgkl jkjhghh hhjhgeC gjkjhhl lhgkjkj hggghge fghgffe dcdfedd hhgfghg,ggFcddhj hhgfefgf edddcfgf ghhhjklk Jhjhhgfe fgfeddde cdefghed fddhhjhh jkjhgggj ljkkhgkj kjhghghg hkkhhkjk jhjhghgk ljkjhghh hhjhgeCg jkjhhllh gkjkjhgg ghgefghg ffedcdfe ddhhgfgh g,ggFcddhjh hgfefgfed ddcfgfghh hjklkJhjh hgfefgfed ddecdefgh edfddhhjh hjkjhgggj ljkkhgkjk jhghghghk khhkjkjhj hghgkljkj hghhhhjhg eCgjkjhhl lhgkjkjhg gghgefghg ffedcdfed dhhgfghg,ggFcddhjhh gfefgfeddd cfgfghhhjk lkJhjhhgfe fgfedddecd efghedfddh hjhhjkjhgg gjljkkhgkj kjhghghghk khhkjkjhjh ghgkljkjhg hhhhjhgeCg jkjhhllhgk jkjhggghge fghgffedcd feddhhgfgh g,ggFcddhjhhg fefgfedddcf gfghhhjklkJ hjhhgfefgfe dddecdefghe dfddhhjhhjk jhgggjljkkh gkjkjhghghg hkkhhkjkjhj hghgkljkjhg hhhhjhgeCgj kjhhllhgkjk jhggghgefgh gffedcdfedd hhgfghg,ggFcddhjhhgf efgfedddcfgf ghhhjklkJhjh hgfefgfeddde cdefghedfddh hjhhjkjhgggj ljkkhgkjkjhg hghghkkhhkjk jhjhghgkljkj hghhhhjhgeCg jkjhhllhgkjk jhggghgefghg ffedcdfeddhh gfghg,ggFcddhjhhgfe fgfedddcfgfgh hhjklkJhjhhgf efgfedddecdef ghedfddhhjhhj kjhgggjljkkhg kjkjhghghghkk hhkjkjhjhghgk ljkjhghhhhjhg eCgjkjhhllhgk jkjhggghgefgh gffedcdfeddhh gfghg,ggFcddhjhhgfef gfedddcfgfghhh jklkJhjhhgfefg fedddecdefghed fddhhjhhjkjhgg gjljkkhgkjkjhg hghghkkhhkjkjh jhghgkljkjhghh hhjhgeCgjkjhhl lhgkjkjhggghge fghgffedcdfedd hhgfghg,ggFcddhjhhgfefg fedddcfgfghhhjk lkJhjhhgfefgfed ddecdefghedfddh hjhhjkjhgggjljk khgkjkjhghghghk khhkjkjhjhghgkl jkjhghhhhjhgeCg jkjhhllhgkjkjhg gghgefghgffedcd feddhhgfghg,ggFcddhjhhgfefgf edddcfgfghhhjklk Jhjhhgfefgfeddde cdefghedfddhhjhh jkjhgggjljkkhgkj kjhghghghkkhhkjk jhjhghgkljkjhghh hhjhgeCgjkjhhllh gkjkjhggghgefghg ffedcdfeddhhgfgh g,ggFc dd h jhh gf efg fedddc fgfgh hhj kl kJh jh hgf efgfed dd ecdef ghed fddhh jhhj kjhgg gjljk k hgk jkj hg hg hghk kh hkjk jhjh ghgk ljkj hghhh hjhg eCg jkjh hll hgkj kjh ggghg efg hg ffe d cdfed d h hgfgh g,ggF cddhjh hgfefgfeddd cfgfghhh jklkJh jhh gfef gfedd decdef ghedf ddhhjhhj kjhgg gjljk kh gkjkjh ghghghkk hhkjkj hjhghgkl jkjhghh hhjh geCg jkjh hllhg kjkjhggghge fgh gffed cdfeddhhg fghg,ggFcdd hjhhgfefgf edddcf gfghh hjklkJh jhhgf efgfed ddecdefg hed fddhh jhhjkjh ggg jljkkh gkjkjhg hghgh kkhhkj kjhjhghg kljk jhghhhh jhge Cgjkj hhllhg kjkjhg gghgefghgf fedcd feddhhgfghg
chant_094018,c ddhkh hgF ghh hhh gfefgfe dd hkJh hghkj hkh fhgf gfedc dfedd d ddffgdddfedcddc fgghgFf fedc dFfedd,c d dhk h h gF gh h h h h gf ef g fe d d hkJ h hg h kj hk h f h g f g f edc d fe d d d d d ffg dddfedcd dc fgghgF f fe dc dF fe d d,c d dh k h h gF gh h h h h gf ef g fe d d hkJ h hg h kj hk h f h g f g f edc d fe d d d d d ff g dddfedcd dc fgghgF f fe dc dF fe d d,c d d h k h h g F g h h h h h g f e f g f e d d h k J h h g h k j h k h f h g f g f e d c d f e d d d d d f f g d d d f e d c d d c f g g h g F f f e d c d F f e d d,cd dh kh hg Fg hh hh hg fe fg fe dd hk Jh hg hk jh kh fh gf gf ed cd fe dd dd df fg dd df ed cd dc fg gh gF ff ed cd Ff ed d,cdd hkh hgF ghh hhh gfe fgf edd hkJ hhg hkj hkh fhg fgf edc dfe ddd ddf fgd ddf edc ddc fgg hgF ffe dcd Ffe dd,cddh khhg Fghh hhhg fefg fedd hkJh hghk jhkh fhgf gfed cdfe dddd dffg dddf edcd dcfg ghgF ffed cdFf edd,cddhk hhgFg hhhhh gfefg feddh kJhhg hkjhk hfhgf gfedc dfedd dddff gdddf edcdd cfggh gFffe dcdFf edd,cddhkh hgFghh hhhgfe fgfedd hkJhhg hkjhkh fhgfgf edcdfe dddddf fgdddf edcddc fgghgF ffedcd Ffedd,cddhkhh gFghhhh hgfefgf eddhkJh hghkjhk hfhgfgf edcdfed ddddffg dddfedc ddcfggh gFffedc dFfedd,cddhkhhg Fghhhhhg fefgfedd hkJhhghk jhkhfhgf gfedcdfe dddddffg dddfedcd dcfgghgF ffedcdFf edd,cddhkhhgF ghhhhhgfe fgfeddhkJ hhghkjhkh fhgfgfedc dfedddddf fgdddfedc ddcfgghgF ffedcdFfe dd,cddhkhhgFg hhhhhgfefg feddhkJhhg hkjhkhfhgf gfedcdfedd dddffgdddf edcddcfggh gFffedcdFf edd,cddhkhhgFgh hhhhgfefgfe ddhkJhhghkj hkhfhgfgfed cdfedddddff gdddfedcddc fgghgFffedc dFfedd,cddhkhhgFghh hhhgfefgfedd hkJhhghkjhkh fhgfgfedcdfe dddddffgdddf edcddcfgghgF ffedcdFfedd,cddhkhhgFghhh hhgfefgfeddhk Jhhghkjhkhfhg fgfedcdfedddd dffgdddfedcdd cfgghgFffedcd Ffedd,cddhkhhgFghhhh hgfefgfeddhkJh hghkjhkhfhgfgf edcdfedddddffg dddfedcddcfggh gFffedcdFfedd,cddhkhhgFghhhhh gfefgfeddhkJhhg hkjhkhfhgfgfedc dfedddddffgdddf edcddcfgghgFffe dcdFfedd,cddhkhhgFghhhhhg fefgfeddhkJhhghk jhkhfhgfgfedcdfe dddddffgdddfedcd dcfgghgFffedcdFf edd,cdd hkhhg Fghh hh hgfe f gfeddhk J hhg hkj hkhf hgfg f ed cdfe ddd dd ff gdd dfe dcd dcfg gh gFf fe dcdF fedd,cddhkh hgFg hhhh hgfe fgfeddhk Jhhg hkjh khfhgfg fedcdfe dddddf fgdd dfedc ddc fgg hgFff ed cdF fedd,cddhkhhg Fghh hhhgfef gfed dhkJhhgh kjhkhf hgfgfed cdfeddddd ffgdd dfedcd dcfgghgFf fedcdFfed d
chant_095439,g gkh ghkHjkk kjk lkj hg gh kj ghkG hgff ef gfee kkkhkjh,g gk h ghkH jk k k j k l k j h g gh k j ghkG h gf f ef g fe e k k k h k jh,g gk h ghkH jk k k j k l k j h g gh k j ghkG h gf f ef g fe e k k k h k jh,g g k h g h k H j k k k j k l k j h g g h k j g h k G h g f f e f g f e e k k k h k j h,gg kh gh kH jk kk jk lk jh gg hk jg hk Gh gf fe fg fe ek kk hk jh,ggk hgh kHj kkk jkl kjh ggh kjg hkG hgf fef gfe ekk khk jh,ggkh ghkH jkkk jklk jhgg hkjg hkGh gffe fgfe ekkk hkjh,ggkhg hkHjk kkjkl kjhgg hkjgh kGhgf fefgf eekkk hkjh,ggkhgh kHjkkk jklkjh gghkjg hkGhgf fefgfe ekkkhk jh,ggkhghk Hjkkkjk lkjhggh kjghkGh gffefgf eekkkhk jh,ggkhghkH jkkkjklk jhgghkjg hkGhgffe fgfeekkk hkjh,ggkhghkHj kkkjklkjh gghkjghkG hgffefgfe ekkkhkjh,ggkhghkHjk kkjklkjhgg hkjghkGhgf fefgfeekkk hkjh,ggkhghkHjkk kjklkjhgghk jghkGhgffef gfeekkkhkjh,ggkhghkHjkkk jklkjhgghkjg hkGhgffefgfe ekkkhkjh,ggkhghkHjkkkj klkjhgghkjghk Ghgffefgfeekk khkjh,ggkhghkHjkkkjk lkjhgghkjghkGh gffefgfeekkkhk jh,ggkhghkHjkkkjkl kjhgghkjghkGhgf fefgfeekkkhkjh,ggkhghkHjkkkjklk jhgghkjghkGhgffe fgfeekkkhkjh,gg khg hkH j kk kjklk jh gg h kjgh kGh gff efg fee kkk hkjh,ggkhghk Hjkkk jk lkj hgghk jghkGh gffefg feek kkhk jh,ggkhg hkHjkkkjkl kjhggh kjghkGhg ffe fgfee kkkhkjh
chant_097661,gF gkh ghgg gghjh g fgg g g jklmlklk hGfgfhk jh gg hg g efgfefedd ghfgg h kkjgh hgfef ghh gg kkjkhg,gF gk h gh g g g g hj h g fg g g g j k lm l klk hG fgf h k jh g g h g g e f gf ef ed d gh fg g h kk j gh h gf e f gh h g g k k j k h g,gF gk h gh g g g g hj h g fg g g g j k lm l klk hG fgf h k jh g g h g g e f gf ef ed d gh fg g h k k j gh h gf e f gh h g g k k j k h g,g F g k h g h g g g g h j h g f g g g g j k l m l k l k h G f g f h k j h g g h g g e f g f e f e d d g h f g g h k k j g h h g f e f g h h g g k k j k h g,gF gk hg hg gg gh jh gf gg gg jk lm lk lk hG fg fh kj hg gh gg ef gf ef ed dg hf gg hk kj gh hg fe fg hh gg kk jk hg,gFg khg hgg ggh jhg fgg ggj klm lkl khG fgf hkj hgg hgg efg fef edd ghf ggh kkj ghh gfe fgh hgg kkj khg,gFgk hghg gggh jhgf gggg jklm lklk hGfg fhkj hggh ggef gfef eddg hfgg hkkj ghhg fefg hhgg kkjk hg,gFgkh ghggg ghjhg fgggg jklml klkhG fgfhk jhggh ggefg fefed dghfg ghkkj ghhgf efghh ggkkj khg,gFgkhg hggggh jhgfgg ggjklm lklkhG fgfhkj hgghgg efgfef eddghf gghkkj ghhgfe fghhgg kkjkhg,gFgkhgh gggghjh gfggggj klmlklk hGfgfhk jhgghgg efgfefe ddghfgg hkkjghh gfefghh ggkkjkh g,gFgkhghg ggghjhgf ggggjklm lklkhGfg fhkjhggh ggefgfef eddghfgg hkkjghhg fefghhgg kkjkhg,gFgkhghgg gghjhgfgg ggjklmlkl khGfgfhkj hgghggefg fefeddghf gghkkjghh gfefghhgg kkjkhg,gFgkhghggg ghjhgfgggg jklmlklkhG fgfhkjhggh ggefgfefed dghfgghkkj ghhgfefghh ggkkjkhg,gFgkhghgggg hjhgfggggjk lmlklkhGfgf hkjhgghggef gfefeddghfg ghkkjghhgfe fghhggkkjkh g,gFgkhghggggh jhgfggggjklm lklkhGfgfhkj hgghggefgfef eddghfgghkkj ghhgfefghhgg kkjkhg,gFgkhghgggghj hgfggggjklmlk lkhGfgfhkjhgg hggefgfefeddg hfgghkkjghhgf efghhggkkjkhg,gFgkhghgggghjh gfggggjklmlklk hGfgfhkjhgghgg efgfefeddghfgg hkkjghhgfefghh ggkkjkhg,gFgkhghgggghjhg fggggjklmlklkhG fgfhkjhgghggefg fefeddghfgghkkj ghhgfefghhggkkj khg,gFgkhghgggghjhgf ggggjklmlklkhGfg fhkjhgghggefgfef eddghfgghkkjghhg fefghhggkkjkhg,gFg khgh g gggh jh g fg ggg j klm lklk hGf gfhk jh gghgg efg fef e ddg hf gghkkjg hhgf efg hh ggk kj k hg,gFgkh ghggg ghj hgfg gggjklm lkl khGf gfhkjhg ghg gefgf efeddgh fgg hkkjg hhg fefghhggk kjkhg,gFgkhghg gggh jhgfggg gjkl mlklk hGfgfhkj hgghgg efgfef edd ghfgghkkjghh gfefg hhggkkj khg
